,task_id,pass_3
154,523,0.5333333333333333
155,524,0.8333333333333334
156,525,0.8333333333333334
157,526,1.0
158,527,0.9166666666666666
159,546,0.0
160,547,0.8333333333333334
161,551,0.30000000000000004
162,552,0.0
163,555,0.30000000000000004
164,557,0.8333333333333334
165,558,0.7083333333333333
166,87,1.0
167,88,0.5333333333333333
168,89,0.7083333333333333
169,92,0.9166666666666666
170,93,1.0
171,95,0.9166666666666666
172,96,0.0
173,97,0.9166666666666666
174,99,1.0
175,100,0.30000000000000004
176,101,0.9666666666666667
177,103,0.8333333333333334
178,106,1.0
179,107,0.8333333333333334
180,108,0.5333333333333333
181,110,0.9166666666666666
182,112,0.0
183,116,0.9166666666666666
184,117,0.30000000000000004
185,118,0.0
186,121,0.0
187,122,0.30000000000000004
188,123,0.30000000000000004
189,124,0.30000000000000004
190,125,0.0
191,129,0.0
192,130,0.0
193,133,0.7083333333333333
194,134,0.8333333333333334
195,135,0.0
196,138,0.0
197,139,0.9166666666666666
198,292,0.0
199,298,0.0
200,299,0.8333333333333334
201,315,0.8333333333333334
202,317,0.30000000000000004
203,318,0.9166666666666666
204,319,0.0
205,320,0.0
206,322,0.30000000000000004
207,323,0.0
208,326,0.0
209,447,0.0
210,450,0.0
211,528,0.0
212,529,0.0
213,530,0.0
214,532,0.0
215,533,0.0
216,534,0.0
217,535,0.0
218,536,0.0
219,537,0.0
220,540,0.0
221,541,0.0
222,542,0.0
223,543,0.0
224,544,0.0
225,545,0.0
226,559,0.0
227,560,0.0
228,140,1.0
229,141,0.0
230,142,0.0
231,143,0.0
232,144,0.0
233,145,0.0
234,146,1.0
235,150,0.0
236,151,0.0
237,153,0.0
238,155,0.0
239,156,0.0
240,157,0.0
241,158,0.0
242,159,0.0
243,160,0.0
244,161,0.0
245,162,0.0
246,165,0.0
247,166,1.0
248,167,0.0
249,168,0.0
250,169,0.0
251,331,0.0
252,334,0.0
253,341,0.0
254,342,0.0
255,565,0.0
256,566,0.0
257,567,0.0
258,569,0.0
259,571,0.0
260,575,0.0
261,576,0.0
262,577,0.0
263,578,0.0
264,581,0.0
265,582,0.0
266,583,0.0
267,584,0.0
268,585,0.0
269,586,0.0
270,170,0.0
271,173,0.0
272,174,0.0
273,176,0.0
274,177,0.0
275,178,0.0
276,179,0.0
277,180,0.0
278,181,0.0
279,182,0.0
280,348,0.0
281,349,0.0
282,350,0.0
283,351,0.0
284,352,0.0
285,609,0.0
286,610,0.0
287,611,0.0
288,612,0.0
289,614,0.0
290,615,0.0
291,616,0.0
292,617,0.0
293,623,0.0
294,625,0.0
295,626,0.0
296,628,0.0
297,630,0.0
298,631,0.0
299,632,0.0
300,633,0.0
301,183,0.0
302,184,0.0
303,187,0.0
304,188,1.0
305,189,0.0
306,190,0.0
307,191,0.0
308,196,0.0
309,197,0.0
310,198,0.0
311,200,0.0
312,202,0.0
313,203,0.0
314,204,0.0
315,206,0.0
316,207,1.0
317,209,1.0
318,210,1.0
319,354,0.0
320,355,0.0
321,356,0.0
322,357,0.0
323,358,0.0
324,365,0.0
325,481,0.0
326,589,0.0
327,590,0.0
328,592,1.0
329,594,0.0
330,595,0.0
331,597,0.0
332,598,0.0
333,599,0.0
334,601,0.0
335,603,0.0
336,604,1.0
337,605,0.0
338,606,0.0
