,task_id,pass_5
216,300,0.0
217,305,1.0
218,306,1.0
219,308,1.0
220,313,0.0
221,315,0.0
222,317,1.0
223,318,0.0
224,319,1.0
225,320,1.0
226,322,1.0
227,323,1.0
228,326,1.0
229,447,0.0
230,449,1.0
231,450,1.0
232,528,0.0
233,529,0.0
234,530,1.0
235,532,0.0
236,533,1.0
237,534,1.0
238,535,0.0
239,536,0.0
240,537,0.0
241,540,1.0
242,541,1.0
243,542,1.0
244,543,1.0
245,544,1.0
246,545,0.0
247,559,1.0
248,560,1.0
249,140,0.0
250,141,1.0
251,142,0.0
252,143,1.0
253,144,0.0
254,145,0.0
255,146,0.0
256,147,1.0
257,148,1.0
258,150,0.0
259,151,0.0
260,152,0.0
261,153,0.0
262,154,0.0
263,155,0.0
264,156,0.0
265,157,1.0
266,158,1.0
267,159,1.0
268,160,0.0
269,161,0.0
270,162,1.0
271,163,0.0
272,164,0.0
273,165,0.0
274,166,0.0
275,167,1.0
276,168,0.0
277,169,0.0
278,331,0.0
279,334,0.0
280,341,1.0
281,342,0.0
282,343,0.0
283,565,1.0
284,566,1.0
285,567,0.0
286,569,1.0
287,570,0.0
288,571,0.0
289,572,0.0
290,575,1.0
291,576,0.0
292,577,1.0
293,578,0.0
294,581,0.0
295,582,0.0
296,583,1.0
297,584,1.0
298,585,0.0
299,586,0.0
300,170,0.0
301,173,0.0
302,174,0.0
303,176,0.0
304,177,1.0
305,178,1.0
306,179,0.0
307,180,0.0
308,181,0.0
309,348,1.0
310,349,1.0
311,350,1.0
312,352,0.0
313,609,1.0
314,611,1.0
315,612,0.0
316,614,1.0
317,615,1.0
318,616,0.0
319,625,0.0
320,626,0.0
321,628,0.0
322,630,1.0
323,631,0.0
324,632,0.0
325,633,0.0
326,183,0.0
327,184,0.0
328,187,1.0
329,188,0.0
330,189,0.0
331,190,0.0
332,191,0.0
333,196,1.0
334,197,0.0
335,198,0.0
336,200,0.0
337,202,1.0
338,203,0.0
339,204,0.0
340,205,1.0
341,206,0.0
342,207,1.0
343,209,0.0
344,210,0.0
345,354,1.0
346,355,1.0
347,356,1.0
348,357,1.0
349,358,0.0
350,365,0.0
351,481,0.0
352,589,0.0
353,590,0.0
354,592,1.0
355,594,1.0
356,595,1.0
357,597,0.0
358,598,0.0
359,599,0.0
360,601,0.0
361,603,1.0
362,604,0.0
363,605,1.0
364,606,1.0
