,task_id,pass_5
209,129,1.0
210,130,1.0
211,131,0.7777777777777778
212,132,0.0
213,133,0.7777777777777778
214,134,0.0
215,135,1.0
216,137,1.0
217,138,1.0
218,139,1.0
219,292,1.0
220,293,1.0
221,298,1.0
222,299,1.0
223,300,1.0
224,305,1.0
225,306,0.7777777777777778
226,308,1.0
227,313,1.0
228,315,1.0
229,317,1.0
230,318,1.0
231,319,1.0
232,320,1.0
233,322,1.0
234,323,1.0
235,326,1.0
236,447,1.0
237,449,0.0
238,450,1.0
239,528,0.9761904761904762
240,529,1.0
241,530,1.0
242,532,1.0
243,533,1.0
244,534,1.0
245,535,1.0
246,536,1.0
247,537,1.0
248,538,1.0
249,540,1.0
250,541,1.0
251,542,0.7777777777777778
252,543,1.0
253,544,1.0
254,545,1.0
255,559,1.0
256,560,1.0
257,140,1.0
258,141,1.0
259,142,0.0
260,143,1.0
261,144,1.0
262,145,1.0
263,146,1.0
264,147,1.0
265,148,1.0
266,150,1.0
267,151,1.0
268,152,0.0
269,153,0.0
270,154,1.0
271,155,1.0
272,156,1.0
273,157,1.0
274,158,1.0
275,159,1.0
276,160,0.0
277,161,1.0
278,162,1.0
279,163,0.0
280,164,1.0
281,165,1.0
282,166,1.0
283,167,1.0
284,168,1.0
285,169,1.0
286,331,1.0
287,334,1.0
288,341,1.0
289,342,0.7777777777777778
290,343,0.7777777777777778
291,565,1.0
292,566,1.0
293,567,0.0
294,569,1.0
295,570,0.0
296,571,0.0
297,572,1.0
298,575,1.0
299,576,1.0
300,577,1.0
301,578,1.0
302,581,0.7777777777777778
303,582,1.0
304,583,1.0
305,584,1.0
306,585,1.0
307,586,0.0
308,170,1.0
309,173,1.0
310,174,1.0
311,176,1.0
312,177,1.0
313,178,1.0
314,179,0.7777777777777778
315,180,0.5
316,181,0.0
317,348,1.0
318,349,1.0
319,350,1.0
320,352,1.0
321,609,1.0
322,611,1.0
323,612,1.0
324,614,1.0
325,615,1.0
326,616,1.0
327,625,0.0
328,626,0.7777777777777778
329,628,0.5
330,630,1.0
331,631,0.0
332,632,1.0
333,633,0.0
334,183,1.0
335,184,0.7777777777777778
336,187,1.0
337,188,1.0
338,189,0.0
339,190,0.0
340,191,1.0
341,196,0.0
342,197,1.0
343,198,1.0
344,200,0.0
345,202,0.7777777777777778
346,203,0.5
347,204,1.0
348,205,1.0
349,206,1.0
350,207,1.0
351,209,1.0
352,210,1.0
353,354,1.0
354,355,1.0
355,356,1.0
356,357,1.0
357,358,1.0
358,365,1.0
359,481,1.0
360,589,1.0
361,590,1.0
362,592,1.0
363,594,1.0
364,595,1.0
365,597,1.0
366,598,1.0
367,599,1.0
368,601,1.0
369,603,1.0
370,604,1.0
371,605,1.0
372,606,1.0
