task_id,result_return_code,model
396,0,deepseek-coder-api
398,0,deepseek-coder-api
401,0,deepseek-coder-api
404,0,deepseek-coder-api
405,0,deepseek-coder-api
406,0,deepseek-coder-api
410,1,deepseek-coder-api
412,0,deepseek-coder-api
413,0,deepseek-coder-api
414,0,deepseek-coder-api
420,1,deepseek-coder-api
423,1,deepseek-coder-api
424,0,deepseek-coder-api
427,1,deepseek-coder-api
428,1,deepseek-coder-api
430,0,deepseek-coder-api
431,1,deepseek-coder-api
433,1,deepseek-coder-api
438,0,deepseek-coder-api
442,0,deepseek-coder-api
443,0,deepseek-coder-api
444,0,deepseek-coder-api
445,0,deepseek-coder-api
451,0,deepseek-coder-api
460,0,deepseek-coder-api
461,0,deepseek-coder-api
462,0,deepseek-coder-api
463,0,deepseek-coder-api
465,0,deepseek-coder-api
468,0,deepseek-coder-api
469,0,deepseek-coder-api
470,1,deepseek-coder-api
471,0,deepseek-coder-api
474,0,deepseek-coder-api
475,0,deepseek-coder-api
476,0,deepseek-coder-api
477,0,deepseek-coder-api
478,0,deepseek-coder-api
482,0,deepseek-coder-api
483,0,deepseek-coder-api
485,1,deepseek-coder-api
486,0,deepseek-coder-api
487,0,deepseek-coder-api
488,0,deepseek-coder-api
490,0,deepseek-coder-api
491,0,deepseek-coder-api
492,0,deepseek-coder-api
493,1,deepseek-coder-api
494,0,deepseek-coder-api
495,0,deepseek-coder-api
496,0,deepseek-coder-api
498,0,deepseek-coder-api
499,1,deepseek-coder-api
500,0,deepseek-coder-api
501,0,deepseek-coder-api
505,0,deepseek-coder-api
506,1,deepseek-coder-api
507,0,deepseek-coder-api
509,0,deepseek-coder-api
510,0,deepseek-coder-api
511,0,deepseek-coder-api
512,0,deepseek-coder-api
513,0,deepseek-coder-api
514,0,deepseek-coder-api
515,0,deepseek-coder-api
516,0,deepseek-coder-api
517,0,deepseek-coder-api
518,0,deepseek-coder-api
519,0,deepseek-coder-api
520,0,deepseek-coder-api
521,0,deepseek-coder-api
522,0,deepseek-coder-api
523,0,deepseek-coder-api
524,0,deepseek-coder-api
525,0,deepseek-coder-api
526,0,deepseek-coder-api
527,0,deepseek-coder-api
546,0,deepseek-coder-api
547,0,deepseek-coder-api
548,0,deepseek-coder-api
549,0,deepseek-coder-api
550,0,deepseek-coder-api
551,0,deepseek-coder-api
552,0,deepseek-coder-api
555,0,deepseek-coder-api
557,0,deepseek-coder-api
558,0,deepseek-coder-api
87,0,deepseek-coder-api
88,0,deepseek-coder-api
89,0,deepseek-coder-api
92,0,deepseek-coder-api
93,0,deepseek-coder-api
95,0,deepseek-coder-api
96,0,deepseek-coder-api
97,0,deepseek-coder-api
99,0,deepseek-coder-api
100,1,deepseek-coder-api
101,1,deepseek-coder-api
103,1,deepseek-coder-api
106,1,deepseek-coder-api
107,0,deepseek-coder-api
108,0,deepseek-coder-api
109,0,deepseek-coder-api
110,0,deepseek-coder-api
112,0,deepseek-coder-api
114,1,deepseek-coder-api
115,0,deepseek-coder-api
116,1,deepseek-coder-api
117,0,deepseek-coder-api
118,0,deepseek-coder-api
120,1,deepseek-coder-api
121,0,deepseek-coder-api
122,0,deepseek-coder-api
123,1,deepseek-coder-api
124,0,deepseek-coder-api
125,1,deepseek-coder-api
127,1,deepseek-coder-api
129,0,deepseek-coder-api
130,0,deepseek-coder-api
133,0,deepseek-coder-api
134,0,deepseek-coder-api
135,0,deepseek-coder-api
138,0,deepseek-coder-api
139,1,deepseek-coder-api
292,1,deepseek-coder-api
293,0,deepseek-coder-api
298,0,deepseek-coder-api
299,0,deepseek-coder-api
305,0,deepseek-coder-api
306,0,deepseek-coder-api
308,0,deepseek-coder-api
313,0,deepseek-coder-api
315,0,deepseek-coder-api
317,1,deepseek-coder-api
318,0,deepseek-coder-api
319,0,deepseek-coder-api
320,1,deepseek-coder-api
322,0,deepseek-coder-api
323,0,deepseek-coder-api
326,1,deepseek-coder-api
447,0,deepseek-coder-api
450,0,deepseek-coder-api
528,0,deepseek-coder-api
529,0,deepseek-coder-api
530,0,deepseek-coder-api
532,0,deepseek-coder-api
533,1,deepseek-coder-api
534,1,deepseek-coder-api
535,0,deepseek-coder-api
536,1,deepseek-coder-api
537,0,deepseek-coder-api
540,0,deepseek-coder-api
541,0,deepseek-coder-api
542,1,deepseek-coder-api
543,0,deepseek-coder-api
544,0,deepseek-coder-api
545,0,deepseek-coder-api
559,0,deepseek-coder-api
560,0,deepseek-coder-api
140,0,deepseek-coder-api
142,0,deepseek-coder-api
143,0,deepseek-coder-api
144,0,deepseek-coder-api
145,0,deepseek-coder-api
146,0,deepseek-coder-api
150,1,deepseek-coder-api
151,0,deepseek-coder-api
153,0,deepseek-coder-api
154,0,deepseek-coder-api
155,0,deepseek-coder-api
156,0,deepseek-coder-api
157,0,deepseek-coder-api
158,0,deepseek-coder-api
159,0,deepseek-coder-api
160,0,deepseek-coder-api
161,0,deepseek-coder-api
162,0,deepseek-coder-api
165,1,deepseek-coder-api
166,0,deepseek-coder-api
167,0,deepseek-coder-api
168,1,deepseek-coder-api
169,0,deepseek-coder-api
331,0,deepseek-coder-api
334,1,deepseek-coder-api
341,0,deepseek-coder-api
342,1,deepseek-coder-api
565,0,deepseek-coder-api
566,1,deepseek-coder-api
567,1,deepseek-coder-api
569,0,deepseek-coder-api
571,0,deepseek-coder-api
575,0,deepseek-coder-api
576,0,deepseek-coder-api
577,0,deepseek-coder-api
578,0,deepseek-coder-api
581,1,deepseek-coder-api
582,1,deepseek-coder-api
583,1,deepseek-coder-api
584,1,deepseek-coder-api
585,0,deepseek-coder-api
586,0,deepseek-coder-api
170,0,deepseek-coder-api
173,0,deepseek-coder-api
174,0,deepseek-coder-api
176,0,deepseek-coder-api
177,0,deepseek-coder-api
178,0,deepseek-coder-api
179,0,deepseek-coder-api
180,0,deepseek-coder-api
181,0,deepseek-coder-api
182,0,deepseek-coder-api
348,0,deepseek-coder-api
349,0,deepseek-coder-api
350,0,deepseek-coder-api
351,0,deepseek-coder-api
352,0,deepseek-coder-api
609,0,deepseek-coder-api
611,0,deepseek-coder-api
612,0,deepseek-coder-api
614,0,deepseek-coder-api
615,0,deepseek-coder-api
616,0,deepseek-coder-api
617,0,deepseek-coder-api
625,0,deepseek-coder-api
626,0,deepseek-coder-api
628,0,deepseek-coder-api
630,0,deepseek-coder-api
631,0,deepseek-coder-api
632,0,deepseek-coder-api
633,0,deepseek-coder-api
183,0,deepseek-coder-api
184,0,deepseek-coder-api
187,0,deepseek-coder-api
188,0,deepseek-coder-api
189,0,deepseek-coder-api
190,0,deepseek-coder-api
191,0,deepseek-coder-api
192,0,deepseek-coder-api
193,0,deepseek-coder-api
195,0,deepseek-coder-api
196,0,deepseek-coder-api
197,0,deepseek-coder-api
198,0,deepseek-coder-api
200,1,deepseek-coder-api
202,1,deepseek-coder-api
203,1,deepseek-coder-api
204,0,deepseek-coder-api
205,1,deepseek-coder-api
206,1,deepseek-coder-api
207,0,deepseek-coder-api
209,1,deepseek-coder-api
210,0,deepseek-coder-api
354,0,deepseek-coder-api
355,0,deepseek-coder-api
356,0,deepseek-coder-api
357,0,deepseek-coder-api
358,1,deepseek-coder-api
359,1,deepseek-coder-api
360,1,deepseek-coder-api
361,1,deepseek-coder-api
365,0,deepseek-coder-api
481,1,deepseek-coder-api
589,0,deepseek-coder-api
590,1,deepseek-coder-api
592,1,deepseek-coder-api
594,0,deepseek-coder-api
595,0,deepseek-coder-api
597,0,deepseek-coder-api
598,1,deepseek-coder-api
599,1,deepseek-coder-api
601,1,deepseek-coder-api
603,0,deepseek-coder-api
604,0,deepseek-coder-api
605,1,deepseek-coder-api
606,0,deepseek-coder-api
