,task_id,pass_3
160,551,0.0
161,552,0.0
162,555,0.0
163,557,0.0
164,558,0.0
165,87,1.0
166,88,0.0
167,89,0.0
168,92,0.0
169,93,1.0
170,95,1.0
171,96,0.0
172,97,1.0
173,99,1.0
174,100,0.0
175,101,1.0
176,103,0.0
177,106,0.0
178,107,1.0
179,108,0.0
180,112,0.0
181,116,0.0
182,117,0.0
183,118,0.0
184,121,1.0
185,122,0.0
186,123,1.0
187,124,1.0
188,125,0.0
189,129,1.0
190,130,0.0
191,133,0.0
192,134,0.0
193,135,1.0
194,138,1.0
195,139,0.0
196,292,0.0
197,298,0.0
198,299,0.0
199,315,0.0
200,317,0.0
201,318,0.0
202,319,0.0
203,320,0.0
204,322,0.0
205,323,0.0
206,326,0.0
207,447,0.0
208,450,0.0
209,528,0.0
210,529,0.0
211,530,0.0
212,532,0.0
213,533,0.0
214,534,1.0
215,535,0.0
216,536,0.0
217,537,0.0
218,540,0.0
219,541,0.0
220,542,0.0
221,543,0.0
222,544,0.0
223,545,1.0
224,559,0.0
225,560,0.0
226,140,1.0
227,141,0.0
228,142,0.0
229,143,1.0
230,144,0.0
231,145,0.0
232,146,1.0
233,150,1.0
234,151,0.0
235,153,0.0
236,155,0.0
237,156,0.0
238,157,0.0
239,158,1.0
240,159,1.0
241,160,0.0
242,161,0.0
243,162,1.0
244,165,0.0
245,166,1.0
246,167,1.0
247,168,0.0
248,169,0.0
249,331,0.0
250,334,0.0
251,341,0.0
252,342,0.0
253,565,0.0
254,566,0.0
255,567,0.0
256,569,0.0
257,571,0.0
258,575,0.0
259,576,0.0
260,577,0.0
261,578,0.0
262,581,0.0
263,582,0.0
264,583,0.0
265,584,0.0
266,585,0.0
267,586,0.0
268,170,0.0
269,173,0.0
270,174,0.0
271,176,0.0
272,177,0.0
273,178,1.0
274,179,0.0
275,180,0.0
276,181,0.0
277,182,1.0
278,348,0.0
279,349,0.0
280,350,0.0
281,351,0.0
282,352,0.0
283,609,0.0
284,610,0.0
285,611,0.0
286,612,0.0
287,614,0.0
288,615,0.0
289,616,0.0
290,617,0.0
291,623,0.0
292,625,0.0
293,626,0.0
294,628,0.0
295,630,0.0
296,631,0.0
297,632,0.0
298,633,0.0
299,183,0.0
300,184,0.0
301,187,0.0
302,188,1.0
303,189,0.0
304,190,0.0
305,191,0.0
306,196,0.0
307,197,0.0
308,198,0.0
309,200,0.0
310,202,1.0
311,203,0.0
312,204,0.0
313,206,0.0
314,207,1.0
315,209,1.0
316,210,1.0
317,354,1.0
318,355,1.0
319,356,1.0
320,357,0.0
321,358,0.0
322,365,0.0
323,481,0.0
324,589,0.0
325,590,0.0
326,592,1.0
327,594,1.0
328,595,0.0
329,597,0.0
330,598,0.0
331,599,0.0
332,601,0.0
333,603,0.0
334,604,1.0
335,605,1.0
336,606,1.0
